Age,Fnlwgt,Education_num,Capital-gain,WorkClass_cat,Marital_status_cat,occupation_cat,Relationship_cat,Race_cat,Sex_cat
25,0.008972983252061232,13,0,4.0,2,10.0,0,4,1
45,0.06145393298107876,9,0,4.0,2,3.0,0,4,1
58,0.16065796443949418,9,15024,6.0,2,12.0,0,4,1
39,0.012653319025821437,9,0,4.0,2,3.0,0,4,1
34,0.07537591176430639,9,0,4.0,2,3.0,0,4,1
22,0.1343910025672023,10,0,6.0,4,3.0,1,4,1
44,0.1428335665095557,9,0,4.0,0,13.0,1,4,1
53,0.11938305646486735,10,0,5.0,6,12.0,4,4,0
22,0.07287798318414583,12,0,4.0,4,6.0,1,2,1
27,0.16165835834884068,5,0,4.0,2,11.0,0,4,1
60,0.1315175017997582,9,0,4.0,5,8.0,1,4,0
46,0.11809605954822675,13,3103,4.0,2,10.0,0,4,1
56,0.05849757542005678,15,99999,5.0,2,10.0,0,4,1
36,0.21576384455522202,13,27828,4.0,4,4.0,1,4,1
56,0.091935724861113,9,0,4.0,0,1.0,4,4,0
35,0.12473411119110037,10,0,4.0,2,7.0,0,1,1
29,0.10590456527349534,13,0,5.0,2,4.0,0,4,1
19,0.09475285584276226,6,0,4.0,4,6.0,3,4,1
38,0.11197144836391791,9,0,4.0,2,8.0,0,4,1
40,0.041834530908300624,10,0,1.0,2,13.0,0,4,1
52,0.11099346653808018,12,0,4.0,2,4.0,0,4,1
22,0.021223563928770325,10,0,4.0,2,4.0,5,4,0
32,0.06263430271254126,9,0,7.0,0,8.0,1,4,0
27,0.07195297537387431,13,0,4.0,4,4.0,3,4,0
25,0.09491924858396382,13,0,4.0,4,10.0,3,4,0
36,0.02719468629874628,14,0,4.0,2,10.0,0,3,1
22,0.1403139049999321,8,0,4.0,4,6.0,3,0,1
32,0.048786351720297196,9,0,6.0,2,3.0,0,4,1
37,0.12047445701634046,13,0,4.0,5,4.0,4,2,0
22,0.1431031906657068,9,0,4.0,4,10.0,3,4,1
29,0.023868189782806533,9,0,4.0,2,1.0,5,4,0
42,0.09013053340758752,1,0,4.0,4,6.0,1,4,1
45,0.11931649936838673,11,0,4.0,4,12.0,1,4,0
33,0.18752326102606595,13,0,4.0,0,1.0,1,4,0
39,0.06948153380149685,10,0,4.0,5,10.0,4,4,0
27,0.10557585471536654,8,0,4.0,4,7.0,1,4,1
53,0.16065321036117414,13,0,2.0,2,10.0,5,4,0
30,0.10418290976759349,13,0,4.0,4,8.0,1,4,0
52,0.018958585186291954,10,0,6.0,6,3.0,1,2,1
43,0.07122492223686176,13,15024,5.0,2,12.0,0,4,1
47,0.13880007063202077,14,0,2.0,4,10.0,1,4,1
61,0.07603604949674686,9,0,4.0,2,11.0,0,2,1
39,0.154055228806998,14,0,2.0,0,10.0,1,2,1
47,0.12074476032653728,10,0,4.0,0,12.0,4,4,1
19,0.2484542453919398,9,0,4.0,2,3.0,0,4,1
37,0.15260930984365875,10,3464,4.0,2,7.0,0,4,1
31,0.06076798739490091,9,0,4.0,2,3.0,0,4,1
69,0.017291262004047757,11,0,6.0,2,12.0,0,4,1
22,0.2799534100324636,10,0,4.0,4,7.0,3,4,1
29,0.080244087964032,9,0,4.0,2,7.0,0,4,1
24,0.05998288531804784,10,0,4.0,4,7.0,3,3,1
42,0.14159750614634412,9,0,4.0,5,6.0,4,4,1
30,0.09689151193273658,13,0,2.0,2,11.0,0,4,1
28,0.12224636992162563,14,0,4.0,3,12.0,1,4,0
27,0.1347984949946347,11,0,4.0,4,6.0,1,4,1
53,0.09181551459502045,9,0,4.0,0,4.0,1,2,0
35,0.12289699949742602,9,0,7.0,2,3.0,0,4,1
22,0.06572037869629589,8,0,4.0,2,14.0,0,4,1
25,0.1720521318645495,9,0,4.0,5,11.0,3,2,1
38,0.10905176512136483,13,0,2.0,2,10.0,5,2,0
27,0.038414990288097146,13,0,4.0,4,1.0,4,4,0
30,0.1472175058746825,5,0,4.0,2,8.0,0,4,1
27,0.06367340840249386,13,0,4.0,0,10.0,3,4,0
25,0.0682889392972114,13,0,4.0,4,10.0,1,4,1
36,0.1311521169231605,9,0,4.0,6,7.0,1,4,0
32,0.18412884910555413,9,0,4.0,4,7.0,1,4,0
70,0.12459352630363618,6,0,4.0,6,3.0,4,4,1
50,0.016432132136211135,9,0,4.0,2,4.0,0,4,1
40,0.1976379022289836,10,0,4.0,2,8.0,5,4,0
34,0.19125996658562094,7,0,4.0,3,3.0,1,2,1
57,0.10434319012238356,9,0,6.0,2,3.0,0,4,1
39,0.03630282120590592,14,0,4.0,4,8.0,1,4,0
49,0.11055609133263607,10,0,4.0,0,8.0,4,4,0
43,0.2224426454408389,10,5178,4.0,2,10.0,0,4,1
26,0.0936193477404545,9,0,4.0,4,1.0,1,4,0
31,0.2479516713981065,10,0,4.0,0,1.0,4,2,0
60,0.10450007470694503,10,0,6.0,2,12.0,0,4,1
46,0.06647967291941158,14,15024,4.0,2,10.0,0,4,1
26,0.0558210293258717,10,7298,4.0,2,14.0,0,4,1
27,0.12357751185123811,15,0,4.0,4,10.0,3,4,0
31,0.06388258784857581,10,0,4.0,2,1.0,5,2,0
59,0.13758302658208935,9,0,4.0,6,4.0,4,4,0
19,0.1177204873609432,10,0,4.0,4,7.0,3,4,0
18,0.05715760448784994,10,0,4.0,4,8.0,3,4,0
22,0.061359530568723605,10,0,4.0,2,4.0,0,4,1
24,0.13362287934149225,12,0,4.0,2,12.0,3,4,0
53,0.09589723040980155,6,0,7.0,2,14.0,0,4,1
43,0.08970674128305782,9,0,4.0,2,6.0,0,4,1
24,0.11812390486410129,10,0,4.0,2,13.0,0,4,1
60,0.11949783349859416,6,0,4.0,6,13.0,4,4,0
24,0.27581804104807056,9,0,4.0,2,3.0,0,4,1
52,0.07709145488379675,9,0,1.0,4,1.0,1,2,1
32,0.11614824574509991,11,0,4.0,2,14.0,0,4,1
34,0.2154969370152538,6,0,4.0,5,8.0,1,4,0
35,0.11564974667554095,12,0,2.0,2,11.0,0,4,1
38,0.29500346368563324,5,0,4.0,3,6.0,1,4,1
34,0.1643681829912661,9,4508,6.0,2,5.0,0,4,1
53,0.08080099428152293,15,0,2.0,4,10.0,1,4,0
23,0.062038684614444256,9,0,4.0,4,1.0,1,4,0
40,0.15594056043791854,10,0,4.0,2,1.0,0,4,1
40,0.15801198027736651,9,0,4.0,2,3.0,0,4,1
50,0.005779600929082735,9,0,4.0,2,5.0,0,4,1
17,0.22754173401610955,6,0,4.0,4,12.0,3,4,0
53,0.06228521753304085,13,0,2.0,0,10.0,1,4,0
32,0.02779166270493473,13,0,4.0,0,3.0,1,4,1
43,0.25505901848657314,9,0,4.0,4,7.0,2,4,0
18,0.03044172179133671,7,0,4.0,4,12.0,3,4,1
62,0.11240406949104197,6,0,4.0,0,8.0,3,4,0
45,0.014607924369405468,14,0,4.0,2,8.0,0,4,1
46,0.16140095896551257,16,0,4.0,2,10.0,0,4,1
73,0.15541489520653076,4,0,6.0,2,5.0,0,4,1
64,0.05861167329973785,16,0,4.0,2,10.0,0,4,1
26,0.11520829654582253,13,0,4.0,2,10.0,5,4,0
23,0.28672661333043564,9,0,4.0,4,12.0,1,4,1
30,0.06864821178739762,9,0,4.0,4,7.0,2,4,1
51,0.16124543268904254,10,0,4.0,0,1.0,4,4,0
35,0.05648524198258649,13,0,6.0,0,4.0,4,4,0
39,0.13418861466157755,10,13550,4.0,4,1.0,1,4,0
35,0.04570774643104549,14,0,5.0,2,10.0,0,1,1
41,0.1883864658181769,9,0,4.0,6,7.0,1,4,0
31,0.22743578598497713,10,4650,4.0,0,3.0,3,4,1
40,0.02821885059969302,13,0,4.0,2,12.0,0,4,1
46,0.0017610464405536461,15,0,2.0,2,10.0,0,1,1
31,0.1723971421197756,9,0,4.0,4,8.0,1,4,0
41,0.09126064573966668,10,0,5.0,0,7.0,1,4,0
42,0.07674101139620489,13,3137,4.0,2,4.0,0,4,1
23,0.10951358987245487,9,0,4.0,4,12.0,3,4,1
21,0.04440309150921612,10,0,4.0,4,7.0,3,4,1
49,0.18217628122410726,10,0,4.0,2,1.0,0,4,1
53,0.3173931351109059,11,0,4.0,0,13.0,1,2,1
38,0.12384034446693198,13,4787,2.0,4,11.0,1,4,0
36,0.15981513426875485,12,0,4.0,0,4.0,4,1,0
32,0.1671540728868122,10,0,4.0,4,3.0,4,4,1
20,0.064832724358539,7,0,4.0,4,14.0,2,4,1
17,0.02385324839380068,7,0,4.0,4,7.0,3,4,1
22,0.14785319406147704,10,0,4.0,4,13.0,2,1,0
25,0.20378220888061832,11,0,4.0,4,3.0,4,0,1
58,0.14473383952948207,9,0,4.0,2,3.0,0,4,1
24,0.2454686842069518,10,0,4.0,4,5.0,1,4,1
48,0.07324404721478926,9,8614,7.0,0,3.0,3,4,1
20,0.31275315467054243,2,0,4.0,4,5.0,1,4,1
60,0.010595482267287867,10,0,6.0,2,4.0,0,4,1
20,0.08561891308186523,9,0,4.0,4,8.0,2,4,1
52,0.07520001086646473,10,0,4.0,2,4.0,0,4,1
36,0.19986281088276445,9,0,4.0,2,14.0,5,4,0
46,0.11916708547832819,13,0,2.0,2,10.0,0,1,1
22,0.16864006193884898,7,0,4.0,4,12.0,4,4,0
19,0.15253392374458374,10,0,4.0,4,4.0,3,4,0
37,0.11852800152130508,9,0,4.0,4,12.0,4,4,1
30,0.24512571141386288,11,0,4.0,0,12.0,1,4,0
44,0.11908558699284172,12,0,4.0,4,3.0,1,4,1
63,0.06408701321633774,9,0,4.0,2,7.0,0,4,1
22,0.199328995802828,9,0,4.0,4,12.0,1,4,1
31,0.16576588201735917,13,3908,5.0,2,12.0,0,4,1
17,0.1546175683568547,7,0,4.0,4,1.0,3,4,1
21,0.22870919982070334,9,0,4.0,4,6.0,1,4,1
67,0.06313891416851171,14,0,4.0,2,4.0,0,4,1
46,0.11574822401217044,4,0,4.0,0,4.0,1,4,1
29,0.1045387864875511,9,0,4.0,0,6.0,3,4,1
20,0.06853683052389943,10,0,4.0,4,6.0,3,4,0
27,0.08814740359408321,10,0,4.0,4,8.0,3,4,1
35,0.3005650561660396,10,0,4.0,2,3.0,0,4,1
19,0.08824520177666699,10,0,4.0,4,1.0,3,4,0
36,0.06806957254044363,8,0,4.0,5,8.0,4,4,0
43,0.13624441395797396,13,15024,4.0,2,4.0,0,4,1
62,0.171768924627484,13,0,7.0,0,10.0,1,4,1
28,0.16273889243558223,15,0,4.0,4,10.0,1,4,1
18,0.10753860990749922,7,0,4.0,4,8.0,3,4,0
59,0.2321022534331237,15,15024,4.0,2,14.0,0,2,1
37,0.1676179351000394,13,0,4.0,0,4.0,1,4,1
27,0.006500183371592345,10,0,4.0,4,3.0,1,2,1
46,0.13288395973974818,14,0,2.0,0,10.0,4,4,0
29,0.043957566455223376,7,0,4.0,5,12.0,1,4,0
33,0.016472202224908652,13,0,4.0,2,4.0,5,4,0
62,0.11173849852623573,9,0,4.0,2,3.0,0,4,1
46,0.3013929449477731,16,0,4.0,2,10.0,0,4,1
28,0.18028891213104958,6,0,4.0,2,7.0,0,4,1
22,0.18734260604990424,10,0,4.0,4,12.0,3,4,0
46,0.22556743320519962,14,0,1.0,2,2.0,0,4,1
54,0.1322170304668505,10,0,5.0,2,12.0,0,4,1
34,0.12619089661917116,9,0,4.0,2,3.0,0,4,1
67,0.09370899607448961,16,0,4.0,2,7.0,0,4,1
62,0.3913278819901931,13,0,4.0,2,12.0,0,4,1
30,0.06864821178739762,10,0,4.0,2,6.0,0,4,1
19,0.1754023987720895,9,0,4.0,4,8.0,3,4,1
49,0.013035003599516442,4,0,4.0,2,7.0,0,4,1
27,0.12105241710924872,11,0,4.0,4,7.0,4,4,1
36,0.09561198571059888,10,0,4.0,2,3.0,0,4,1
52,0.09379660694638758,13,0,4.0,2,7.0,0,4,1
47,0.059511552410317706,8,0,4.0,3,4.0,1,4,0
57,0.224910012088942,9,0,2.0,0,11.0,1,4,0
64,0.10676097852514908,10,0,4.0,3,4.0,4,4,0
56,0.01397019872047378,9,0,4.0,0,7.0,1,4,1
53,0.12375273359503403,7,0,4.0,6,8.0,3,4,0
53,0.11234566224310999,13,0,4.0,2,3.0,0,4,1
31,0.0758601485989052,10,0,4.0,5,12.0,4,1,1
41,0.0860420260523492,13,7688,4.0,2,4.0,0,4,1
45,0.15155050868638026,9,0,2.0,5,8.0,4,2,0
63,0.04805558196710178,13,0,4.0,2,7.0,0,4,1
45,0.08008652422542481,9,0,7.0,0,1.0,2,4,0
23,0.1343149373140816,10,0,4.0,4,8.0,1,4,0
39,0.16103217831868624,14,0,2.0,2,10.0,0,4,1
31,0.051026880917129626,11,0,4.0,2,4.0,0,4,1
35,0.12095869385093927,13,0,6.0,2,5.0,0,4,1
54,0.11135070156612924,14,7688,4.0,2,14.0,0,4,1
22,0.1349669251979734,10,0,4.0,4,7.0,3,4,0
40,0.0635531981364013,13,5455,2.0,0,10.0,4,4,0
55,0.11743252604555765,13,0,6.0,2,4.0,0,4,1
31,0.10948642371062604,9,0,4.0,2,3.0,0,4,1
58,0.04506119177951943,7,0,5.0,2,14.0,0,4,1
31,0.09168511701824208,16,0,4.0,2,10.0,0,4,1
46,0.04773570041156735,9,0,6.0,6,8.0,2,4,0
38,0.0966816533326089,11,0,4.0,2,3.0,0,4,1
22,0.01830388068621725,10,594,2.0,4,10.0,3,4,0
17,0.03565558740033414,6,0,4.0,4,7.0,3,4,1
48,0.11345404164572609,9,0,6.0,2,3.0,0,4,1
73,0.1091821626981432,13,0,4.0,2,10.0,0,4,1
25,0.17096141046712215,13,0,4.0,2,1.0,0,4,1
53,0.1463923337091319,10,0,1.0,0,5.0,1,4,1
46,0.20988712459760123,10,7298,4.0,2,14.0,0,4,1
45,0.06507314489072412,13,99999,5.0,2,4.0,5,1,0
37,0.09108338653373359,13,0,4.0,4,10.0,1,2,0
30,0.211784001847299,9,0,4.0,2,6.0,0,4,1
29,0.24112956900884258,9,0,4.0,2,7.0,0,4,1
29,0.19647722796484698,10,0,7.0,2,11.0,0,4,1
75,0.14296464324037977,13,0,4.0,6,7.0,1,4,0
58,0.1071861289577702,14,0,4.0,2,4.0,0,4,1
42,0.04754893304899417,4,0,6.0,2,8.0,5,2,0
62,0.11401434373344563,5,0,2.0,0,11.0,1,2,1
45,0.22811901495497208,13,7298,2.0,2,5.0,0,1,1
38,0.5414895206530745,13,0,4.0,2,12.0,0,4,1
36,0.03765433775689002,13,0,6.0,2,12.0,0,4,1
70,0.1023974137813939,9,2009,4.0,6,7.0,1,4,0
42,0.060977166840982866,4,0,6.0,2,12.0,0,4,1
47,0.09332595319270318,14,15024,2.0,2,10.0,0,4,1
42,0.06586979258635443,10,0,6.0,4,3.0,4,4,1
43,0.2588045530487226,10,0,4.0,2,1.0,5,2,0
37,0.14578856576248625,11,0,4.0,2,3.0,0,4,1
36,0.050610559487102864,10,7298,7.0,2,4.0,5,4,0
27,0.326947474226104,13,0,4.0,4,13.0,1,2,0
54,0.19494369812960977,3,0,4.0,3,7.0,4,4,1
48,0.23140612053626006,9,0,6.0,2,3.0,0,4,1
29,0.11011396204887193,9,0,4.0,4,8.0,4,4,0
29,0.1339203488135179,9,0,4.0,2,7.0,0,4,1
37,0.1920932885997202,10,0,4.0,0,8.0,1,4,1
55,0.11544803792396191,10,0,5.0,2,12.0,0,4,1
67,0.14663954578177424,9,0,4.0,2,9.0,5,2,0
51,0.17084187935507533,9,0,4.0,6,6.0,1,4,1
35,0.11318985072194075,14,0,4.0,4,10.0,4,4,0
41,0.02150201708751579,4,0,4.0,2,3.0,0,4,1
64,0.16368359571317967,9,0,6.0,6,8.0,2,4,0
23,0.15474660762554163,3,0,4.0,4,6.0,1,4,1
49,0.008439847326170523,13,0,4.0,4,8.0,1,1,0
38,0.22435853900381686,13,0,6.0,2,10.0,0,4,1
62,0.07002214042189049,9,0,4.0,4,6.0,2,2,0
62,0.11594042460710939,4,0,6.0,2,3.0,0,4,1
70,0.08215251083250703,9,0,4.0,2,7.0,0,4,1
45,0.1593336140503389,14,0,6.0,0,3.0,1,4,1
20,0.012054984311541546,12,0,4.0,4,12.0,3,4,0
38,0.11066611428804282,9,0,4.0,2,7.0,0,4,1
50,0.08708860243680472,13,0,5.0,2,1.0,0,4,1
40,0.03578802243924967,10,0,4.0,2,1.0,0,2,1
30,0.09745588894473045,9,0,4.0,2,3.0,0,4,1
52,0.12209831433965854,10,0,1.0,5,4.0,1,4,0
28,0.14642900802760084,13,0,6.0,4,10.0,1,2,1
62,0.10184865731245162,9,0,6.0,2,14.0,0,4,1
31,0.10436152728161802,9,0,4.0,0,8.0,4,4,0
40,0.2941395797394765,9,0,4.0,2,4.0,0,4,1
34,0.13560193423072223,9,0,4.0,0,12.0,1,4,0
53,0.10281916844378643,10,0,4.0,2,12.0,0,4,1
42,0.05238179323834232,8,0,4.0,4,5.0,3,4,1
26,0.18840751959359422,10,0,4.0,2,8.0,0,4,1
51,0.10291968324255307,9,0,4.0,2,14.0,0,4,1
49,0.11756156531424458,14,0,4.0,2,10.0,0,4,1
43,0.10645468005052906,9,0,4.0,2,7.0,0,4,1
42,0.028745874139172248,10,0,4.0,0,5.0,1,4,1
31,0.08036769400035317,7,0,4.0,3,12.0,3,1,0
26,0.21486939867700794,9,0,4.0,2,14.0,0,3,1
50,0.10687235978864726,13,0,4.0,5,10.0,4,1,0
35,0.11853275559962512,9,0,4.0,2,7.0,0,4,1
37,0.062237676749840404,10,0,4.0,4,13.0,2,4,0
53,0.09379660694638758,9,0,4.0,4,7.0,1,4,1
20,0.047874926990940085,10,0,4.0,4,12.0,3,4,1
31,0.11285095285312614,15,0,2.0,2,10.0,0,4,1
28,0.026749840398799254,9,0,4.0,4,3.0,1,4,1
46,0.24984515287757572,9,0,4.0,2,13.0,0,2,1
21,0.13571467380231184,10,0,4.0,4,10.0,3,4,0
41,0.06011532035696336,14,7298,6.0,2,4.0,0,4,1
30,0.10206802406921939,13,0,4.0,4,4.0,1,4,1
66,0.11387104222979856,13,0,5.0,2,4.0,0,4,1
37,0.12121133915594737,10,0,5.0,2,12.0,0,4,1
74,0.15194509718694396,4,0,7.0,6,6.0,1,4,0
46,0.10305347658956004,10,0,7.0,2,11.0,0,2,1
51,0.10850232949837682,14,0,4.0,2,4.0,0,4,1
33,0.1158915255158175,13,15024,4.0,2,4.0,0,4,1
30,0.09420953260618574,3,3464,4.0,2,7.0,0,4,1
47,0.238077450727374,13,0,5.0,2,4.0,0,4,1
49,0.05813422800559623,13,0,4.0,0,4.0,4,4,0
53,0.05407832004455251,9,0,4.0,0,3.0,4,2,0
24,0.18054970728460631,11,0,4.0,4,7.0,1,4,1
54,0.09102362097771016,9,0,4.0,2,14.0,0,4,1
32,0.24933578734328524,10,0,4.0,4,3.0,3,4,1
45,0.01745561728311216,10,0,4.0,2,12.0,0,4,1
46,0.16613737928036837,9,3325,5.0,3,5.0,1,4,1
37,0.3196384183860584,10,0,7.0,0,8.0,1,4,1
48,0.021834123415873187,14,0,7.0,2,10.0,0,4,1
25,0.16516279322475924,13,0,4.0,4,1.0,1,4,0
28,0.1978980182284946,9,3103,4.0,2,7.0,5,4,0
44,0.1244230586381603,8,0,4.0,5,7.0,1,4,0
58,0.06932600752502682,10,0,4.0,2,7.0,0,2,1
27,0.2235904157781068,10,0,4.0,4,1.0,4,4,0
69,0.12550427187894758,9,0,4.0,6,1.0,4,4,1
38,0.061572105785034165,13,0,4.0,2,12.0,0,4,1
47,0.33357941348256614,8,0,4.0,4,1.0,2,2,0
30,0.05112399994566768,10,0,6.0,4,1.0,1,4,0
46,0.17549883864658183,9,3674,4.0,4,6.0,3,4,1
27,0.1633555643090966,15,0,4.0,4,10.0,1,4,0
19,0.38167506553836544,10,0,4.0,4,12.0,3,4,1
18,0.116631803425653,9,3103,4.0,2,9.0,1,4,0
24,0.15130601322992082,7,0,4.0,2,3.0,0,4,1
32,0.09912728705124897,13,0,4.0,4,10.0,1,4,0
38,0.19527376699583,9,0,4.0,2,6.0,0,2,1
19,0.18025427527471782,1,0,4.0,4,5.0,1,4,1
28,0.007497181510710259,10,0,4.0,4,6.0,1,4,1
39,0.20666453865065676,14,0,2.0,4,10.0,1,4,0
38,0.11163390880319475,10,0,6.0,5,12.0,1,1,1
42,0.055340867415547196,9,0,4.0,2,7.0,5,4,0
31,0.0762581328696975,10,0,4.0,2,1.0,5,4,0
46,0.07133019111394846,5,0,4.0,5,7.0,1,4,0
53,0.028203230056641444,10,0,4.0,6,4.0,1,4,0
21,0.10742247456568099,12,0,4.0,4,6.0,3,4,1
48,0.07041876638459135,9,0,6.0,2,12.0,0,4,1
46,0.013003762513413291,9,3103,4.0,2,1.0,5,4,0
30,0.06798196166854566,9,0,4.0,2,14.0,0,4,1
24,0.18391966965947218,9,0,4.0,4,1.0,2,2,1
32,0.010134336670243544,6,0,4.0,4,3.0,1,4,1
30,0.02338123633202483,9,0,4.0,0,8.0,1,4,0
57,0.004913679520788906,16,0,7.0,0,10.0,4,4,0
56,0.058641556077749554,4,0,4.0,4,1.0,1,4,1
27,0.10025128699691664,9,0,4.0,4,4.0,1,2,0
38,0.08444873066108854,13,0,4.0,2,7.0,0,4,1
19,0.2685877670773285,9,0,4.0,4,1.0,3,4,1
61,0.1423500088290026,10,0,6.0,2,1.0,0,4,1
49,0.09249398948669538,11,0,4.0,0,13.0,4,4,0
28,0.1783995055758547,9,0,4.0,2,3.0,0,4,1
50,0.10039390934651798,14,0,5.0,2,10.0,0,4,1
43,0.1052552940057864,13,0,4.0,2,3.0,0,4,1
34,0.09232488012931094,9,0,4.0,4,7.0,4,2,0
28,0.09615734640931256,7,0,4.0,2,3.0,0,4,1
31,0.13351896877249697,10,0,4.0,2,3.0,0,4,1
55,0.1661672620583801,9,0,4.0,6,7.0,4,2,0
26,0.05967183276510778,13,0,4.0,2,4.0,5,4,0
51,0.104709254153027,16,0,2.0,2,10.0,5,2,0
35,0.10801401773950367,9,0,4.0,2,3.0,0,4,1
42,0.1935928607326714,12,0,4.0,3,4.0,4,1,0
63,0.08209682020075794,16,0,4.0,2,7.0,0,4,1
31,0.10683364800804118,14,0,4.0,4,10.0,1,4,1
22,0.17756414609961832,9,0,2.0,4,5.0,3,4,1
67,0.09916735713994648,9,0,4.0,0,14.0,1,4,1
50,0.16627864332187828,5,0,4.0,2,7.0,0,4,1
63,0.12526317219271677,9,0,4.0,6,8.0,4,4,0
31,0.08500224120835088,9,0,4.0,2,7.0,0,4,1
17,0.18654663750831965,7,0,4.0,4,10.0,3,4,1
41,0.12846198774806103,9,0,2.0,2,14.0,0,2,1
53,0.1389861588405482,4,0,2.0,2,14.0,0,4,1
44,0.13608888768150393,10,0,2.0,2,11.0,0,2,1
24,0.30598266798875323,13,0,4.0,4,5.0,1,4,1
35,0.12670026215346164,11,0,4.0,0,13.0,3,4,1
61,0.14099305904565274,10,0,4.0,2,13.0,5,4,0
31,0.10236073946292498,12,0,4.0,4,10.0,2,1,0
44,0.06789978402901346,13,5178,4.0,2,13.0,0,4,1
56,0.136387715461621,9,0,4.0,2,12.0,0,4,1
66,0.1968100134472501,12,0,4.0,0,1.0,4,4,0
45,0.2212819711767023,10,0,4.0,2,3.0,0,1,1
69,0.03119218701185803,13,20051,6.0,2,10.0,0,4,1
64,0.07701538963067603,9,0,4.0,2,3.0,0,4,1
38,0.13795927792341858,9,0,4.0,2,1.0,5,4,0
43,0.27266337050569817,10,0,2.0,5,3.0,1,2,1
37,0.13111340514255443,9,0,4.0,0,3.0,1,4,1
19,0.15232406514445607,9,0,4.0,4,1.0,3,4,0
59,0.15978253487456026,9,0,6.0,2,4.0,0,4,1
50,0.11662569103924153,10,0,1.0,2,1.0,0,4,1
33,0.22337512394561335,13,0,4.0,2,4.0,0,4,1
56,0.14119748441341465,10,0,4.0,2,13.0,0,4,1
28,0.12630431534480652,11,0,4.0,2,12.0,0,4,1
27,0.11106613602097228,9,0,4.0,2,1.0,5,4,0
42,0.05433436111978919,14,0,4.0,2,12.0,0,1,1
34,0.1691996848725228,9,0,4.0,2,8.0,0,4,1
19,0.12974151397019873,7,0,4.0,4,12.0,3,4,1
68,0.10445253392374458,9,0,6.0,2,4.0,0,4,1
28,0.06568506268591842,14,0,4.0,2,10.0,0,4,1
81,0.06416647423968705,10,0,4.0,6,7.0,4,4,0
22,0.12571277217098384,9,0,6.0,4,5.0,3,4,1
58,0.18510275600711754,12,0,4.0,0,1.0,1,4,0
31,0.05110634194047894,10,0,4.0,4,7.0,1,4,0
17,0.11090721397427365,7,0,2.0,4,11.0,3,4,1
25,0.15648727944472365,10,10520,4.0,4,14.0,1,4,1
23,0.101325029543201,10,0,4.0,4,8.0,3,1,0
25,0.02663166759484386,8,0,4.0,4,8.0,2,4,1
47,0.14115469770853425,9,0,4.0,4,3.0,1,4,1
39,0.11967916762880157,13,0,4.0,2,4.0,5,4,0
44,0.0686210456255688,9,0,4.0,2,3.0,0,4,1
46,0.1335128563860855,11,0,4.0,2,10.0,0,4,1
38,0.01487007783105364,10,0,6.0,2,5.0,0,4,1
23,0.18998519444180328,9,0,4.0,4,7.0,3,4,1
34,0.08749745317232854,13,0,4.0,3,10.0,1,4,0
33,0.22840425965417477,9,0,4.0,4,3.0,1,4,1
38,0.11743795927792341,9,0,4.0,6,8.0,4,4,0
52,0.10390581491693947,11,0,6.0,2,4.0,0,4,1
50,0.07107211257657461,9,0,4.0,0,12.0,1,4,0
38,0.1530290270439141,13,0,4.0,4,12.0,1,4,0
35,0.04924002662283859,13,0,4.0,2,8.0,0,4,1
67,0.13963882587848575,16,10605,6.0,2,10.0,0,4,1
60,0.21304111598592793,9,7688,4.0,2,7.0,0,4,1
44,0.13215862321891853,9,0,4.0,4,12.0,2,4,0
38,0.07843346327814076,9,0,6.0,0,5.0,3,4,1
29,0.13331250594259791,9,0,4.0,2,10.0,0,4,1
65,0.22538881569117508,14,5556,4.0,2,10.0,0,4,1
33,0.019285258282283585,12,0,4.0,4,1.0,1,4,0
29,0.056249575528721424,9,0,4.0,4,7.0,1,4,1
18,0.18222925523967348,7,0,4.0,4,12.0,3,4,0
43,0.11963366430773828,15,0,4.0,0,4.0,1,4,1
42,0.08281264856494751,11,0,4.0,0,4.0,3,0,0
42,0.11253854199209465,9,0,4.0,2,14.0,0,4,1
32,0.10316689531519539,9,0,4.0,2,6.0,0,4,1
36,0.05338965784219177,12,0,4.0,4,13.0,1,4,0
41,0.014154249466864074,13,0,7.0,2,5.0,0,4,1
30,0.1756299153774059,10,0,4.0,4,8.0,3,4,0
21,0.13844147729588024,9,0,4.0,4,8.0,3,4,1
33,0.12026663587834993,10,0,4.0,2,14.0,0,2,1
19,0.08770119938604475,10,0,4.0,4,7.0,3,4,1
19,0.199630540199128,9,0,4.0,4,6.0,3,4,1
35,0.21622838592249494,9,0,4.0,0,14.0,1,4,1
43,0.12189456812594232,9,0,4.0,0,13.0,4,2,0
45,0.18817185313972917,9,0,4.0,2,14.0,0,2,1
25,0.027751592616237213,13,0,4.0,4,4.0,3,2,1
39,0.07475312750438054,13,0,6.0,2,4.0,0,4,1
26,0.11985846429687183,9,0,4.0,4,6.0,1,4,1
60,0.15436560220589235,14,0,4.0,2,14.0,0,4,1
52,0.09702123035546922,16,0,2.0,2,10.0,5,4,0
22,0.03547561157821817,8,0,4.0,4,14.0,4,4,1
23,0.3169673055242391,10,0,4.0,4,8.0,3,4,0
46,0.09736963638092393,9,0,4.0,2,8.0,5,4,0
34,0.07590701022805993,13,0,6.0,2,12.0,0,4,1
39,0.15808532891430435,13,0,4.0,2,10.0,0,4,1
38,0.11633908803194741,9,0,4.0,4,10.0,1,4,0
56,0.21145732875130738,14,0,6.0,2,4.0,0,4,1
55,0.11851645590252782,9,0,1.0,0,1.0,1,4,0
